state_code,county_code,date_local,site_address,pm_25_ug_m3,pm25_aqi
47,65,2/15/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,15.2,58
47,65,2/15/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,15.2,58
47,65,2/15/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,2/15/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,2/15/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,2/15/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,15.3,58
47,65,2/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.7,52
47,65,2/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.7,52
47,65,2/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.7,52
47,65,2/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.7,52
47,65,2/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.4,39
47,65,2/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.4,39
47,65,2/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.4,39
47,65,2/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.4,39
47,65,2/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.5,52
47,65,2/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.5,52
47,65,2/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.5,52
47,65,2/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.5,52
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.3,60
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.3,60
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.3,60
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.3,60
47,65,2/12/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,12.7,52
47,65,2/12/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,12.7,52
47,65,2/12/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,12.7,52
47,65,2/12/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,12.7,52
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.2,60
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.2,60
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.2,60
47,65,2/12/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,16.2,60
47,65,2/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.5,31
47,65,2/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.5,31
47,65,2/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.5,31
47,65,2/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.5,31
47,65,2/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.4,27
47,65,2/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.4,27
47,65,2/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.4,27
47,65,2/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.4,27
47,65,2/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.4,43
47,65,2/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.4,43
47,65,2/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.4,43
47,65,2/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.4,43
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,7.9,33
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,7.9,33
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,7.9,33
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,7.9,33
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,2/9/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,8.1,34
47,65,2/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.1,46
47,65,2/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.1,46
47,65,2/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.1,46
47,65,2/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.1,46
47,65,2/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.8,28
47,65,2/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.8,28
47,65,2/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.8,28
47,65,2/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.8,28
47,65,2/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
47,65,2/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
47,65,2/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
47,65,2/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.3,14
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.3,14
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.3,14
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.3,14
47,65,2/6/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,3.4,14
47,65,2/6/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,3.4,14
47,65,2/6/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,3.4,14
47,65,2/6/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,3.4,14
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.2,13
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.2,13
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.2,13
47,65,2/6/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,3.2,13
47,65,2/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.7,40
47,65,2/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.7,40
47,65,2/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.7,40
47,65,2/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",9.7,40
47,65,2/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",19.2,66
47,65,2/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",19.2,66
47,65,2/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",19.2,66
47,65,2/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",19.2,66
47,65,2/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,2/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,2/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,2/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.9,72
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.9,72
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.9,72
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.9,72
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.4,71
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.4,71
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.4,71
47,65,2/3/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,21.4,71
47,65,2/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14,55
47,65,2/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14,55
47,65,2/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14,55
47,65,2/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14,55
47,65,2/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.1,25
47,65,2/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.1,25
47,65,2/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.1,25
47,65,2/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.1,25
47,65,1/31/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",5.6,23
47,65,1/31/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",5.6,23
47,65,1/31/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",5.6,23
47,65,1/31/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",5.6,23
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.5,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.5,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.5,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.5,27
47,65,1/31/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.5,27
47,65,1/31/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.5,27
47,65,1/31/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.5,27
47,65,1/31/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.5,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,1/31/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.4,27
47,65,1/30/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",4.7,20
47,65,1/30/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",4.7,20
47,65,1/30/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",4.7,20
47,65,1/30/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",4.7,20
47,65,1/29/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10,42
47,65,1/29/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10,42
47,65,1/29/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10,42
47,65,1/29/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10,42
47,65,1/28/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/28/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/28/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/28/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/28/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.9,55
47,65,1/27/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/27/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/27/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/27/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.9,50
47,65,1/26/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/26/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/26/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/26/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/25/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.2,53
47,65,1/25/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.2,53
47,65,1/25/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.2,53
47,65,1/25/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.2,53
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.2,53
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.2,53
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.2,53
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,13.2,53
47,65,1/25/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,11.3,47
47,65,1/25/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,11.3,47
47,65,1/25/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,11.3,47
47,65,1/25/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,11.3,47
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.4,56
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.4,56
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.4,56
47,65,1/25/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.4,56
47,65,1/24/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.9,45
47,65,1/24/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.9,45
47,65,1/24/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.9,45
47,65,1/24/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",10.9,45
47,65,1/23/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.8,52
47,65,1/23/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.8,52
47,65,1/23/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.8,52
47,65,1/23/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.8,52
47,65,1/22/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14.5,56
47,65,1/22/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14.5,56
47,65,1/22/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14.5,56
47,65,1/22/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",14.5,56
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.5,56
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.5,56
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.5,56
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.5,56
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.2,55
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.2,55
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.2,55
47,65,1/22/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.2,55
47,65,1/21/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.8,37
47,65,1/21/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.8,37
47,65,1/21/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.8,37
47,65,1/21/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.8,37
47,65,1/20/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.2,26
47,65,1/20/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.2,26
47,65,1/20/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.2,26
47,65,1/20/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.2,26
47,65,1/19/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/19/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/19/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/19/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.6,28
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.6,28
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.6,28
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.6,28
47,65,1/19/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.2,26
47,65,1/19/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.2,26
47,65,1/19/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.2,26
47,65,1/19/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,6.2,26
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/19/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,6.2,26
47,65,1/18/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/18/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/18/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/18/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.6,28
47,65,1/17/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.8,49
47,65,1/17/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.8,49
47,65,1/17/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.8,49
47,65,1/17/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.8,49
47,65,1/16/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.8,61
47,65,1/16/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.8,61
47,65,1/16/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.8,61
47,65,1/16/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.8,61
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.8,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.8,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.8,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.8,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.6,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.6,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.6,63
47,65,1/16/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,17.6,63
47,65,1/15/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/15/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/15/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/15/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13.1,53
47,65,1/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11,46
47,65,1/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11,46
47,65,1/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11,46
47,65,1/14/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11,46
47,65,1/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,1/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,1/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,1/13/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.7,61
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.1,55
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.1,55
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.1,55
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14.1,55
47,65,1/13/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,10,42
47,65,1/13/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,10,42
47,65,1/13/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,10,42
47,65,1/13/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,10,42
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/13/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,14,55
47,65,1/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/12/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.3,51
47,65,1/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.9,29
47,65,1/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.9,29
47,65,1/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.9,29
47,65,1/11/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.9,29
47,65,1/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.5,35
47,65,1/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.5,35
47,65,1/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.5,35
47,65,1/10/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",8.5,35
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,10.9,45
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/10/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11,46
47,65,1/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6,25
47,65,1/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6,25
47,65,1/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6,25
47,65,1/9/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6,25
47,65,1/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.2,30
47,65,1/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.2,30
47,65,1/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.2,30
47,65,1/8/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",7.2,30
47,65,1/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.2,47
47,65,1/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.2,47
47,65,1/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.2,47
47,65,1/7/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.2,47
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,12,50
47,65,1/7/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,9.3,39
47,65,1/7/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,9.3,39
47,65,1/7/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,9.3,39
47,65,1/7/2008,SODDY DAISY H.S.  00618 SEQUOYAH RD,9.3,39
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/7/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,11.8,49
47,65,1/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.6,48
47,65,1/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.6,48
47,65,1/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.6,48
47,65,1/6/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",11.6,48
47,65,1/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.4,52
47,65,1/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.4,52
47,65,1/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.4,52
47,65,1/5/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",12.4,52
47,65,1/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.5,60
47,65,1/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.5,60
47,65,1/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.5,60
47,65,1/4/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",16.5,60
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18.3,64
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18.3,64
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18.3,64
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18.3,64
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18,63
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18,63
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18,63
47,65,1/4/2008,RIVERSIDE SUBSTATION  911 SISKIN DR,18,63
47,65,1/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13,53
47,65,1/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13,53
47,65,1/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13,53
47,65,1/3/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",13,53
47,65,1/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.3,26
47,65,1/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.3,26
47,65,1/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.3,26
47,65,1/2/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",6.3,26
47,65,1/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
47,65,1/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
47,65,1/1/2008,"1517 TOMBRAS AVENUE, EAST RIDGE",3.4,14
